Date (GMT+2),Solar,"Solar forecast (Day-Ahead, D-1 18:00)"
2024-07-07T05:45+02:00,780.6,648.3
2024-07-07T06:00+02:00,1322,1215.8
2024-07-07T06:15+02:00,2055.9,2028.5
2024-07-07T06:30+02:00,3051,3004.6
2024-07-07T06:45+02:00,4373.3,4185.3
2024-07-07T07:00+02:00,5957.2,5579.2
2024-07-07T07:15+02:00,7719.8,7239.1
2024-07-07T07:30+02:00,9533.9,9065.7
2024-07-07T07:45+02:00,11426.7,10977.1
2024-07-07T08:00+02:00,13562.2,12898.7
2024-07-07T08:15+02:00,15542.4,14907.2
2024-07-07T08:30+02:00,17386.6,16933.7
2024-07-07T08:45+02:00,19171.4,18895.5
2024-07-07T09:00+02:00,20921.7,20759.2
2024-07-07T09:15+02:00,22634.8,22466.9
2024-07-07T09:30+02:00,24417,24064.9
2024-07-07T09:45+02:00,25864.5,25524.1
2024-07-07T10:00+02:00,27110.4,26795.4
2024-07-07T10:15+02:00,28085.8,27932.2
2024-07-07T10:30+02:00,28982.4,28923.5
2024-07-07T10:45+02:00,29386.3,29754
2024-07-07T11:00+02:00,29960.7,30502.9
2024-07-07T11:15+02:00,30386.9,31075.5
2024-07-07T11:30+02:00,30686.2,31500.2
2024-07-07T11:45+02:00,30735,31815
2024-07-07T12:00+02:00,31166,32083.4
2024-07-07T12:15+02:00,31259.1,32276.3
2024-07-07T12:30+02:00,31496.9,32361.7
2024-07-07T12:45+02:00,31621.8,32340.9
2024-07-07T13:00+02:00,31909.2,32273.3
2024-07-07T13:15+02:00,32022.9,32137.7
2024-07-07T13:30+02:00,31939.7,31934.7
2024-07-07T13:45+02:00,31450.5,31671.8
2024-07-07T14:00+02:00,30831.7,31470.7
2024-07-07T14:15+02:00,30783.6,31129.2
2024-07-07T14:30+02:00,30673.4,30707.5
2024-07-07T14:45+02:00,30437.2,30180.1
2024-07-07T15:00+02:00,29814.3,29528.8
2024-07-07T15:15+02:00,29221.5,28782.3
2024-07-07T15:30+02:00,28975.8,27909.3
2024-07-07T15:45+02:00,28311.7,26917.3
2024-07-07T16:00+02:00,27640.8,25853.2
2024-07-07T16:15+02:00,26347.7,24687.3
2024-07-07T16:30+02:00,25091.2,23424.7
2024-07-07T16:45+02:00,24031.1,22077.3
2024-07-07T17:00+02:00,22532,20739.3
2024-07-07T17:15+02:00,20954.7,19264.8
2024-07-07T17:30+02:00,19090.8,17728.7
2024-07-07T17:45+02:00,17314.3,16137.6
2024-07-07T18:00+02:00,15560.1,14517.3
2024-07-07T18:15+02:00,13834.6,12827.9
2024-07-07T18:30+02:00,11862.4,11130.3
2024-07-07T18:45+02:00,10028.3,9507.4
2024-07-07T19:00+02:00,8427,7997.5
2024-07-07T19:15+02:00,6990.6,6589.4
2024-07-07T19:30+02:00,5520.6,5303.4
2024-07-07T19:45+02:00,4327.8,4164.8
2024-07-07T20:00+02:00,3297.6,3145.3
2024-07-07T20:15+02:00,2355.5,2171.7
2024-07-07T20:30+02:00,1552.4,1305.4
2024-07-07T20:45+02:00,881.1,618.1
2024-07-07T21:00+02:00,390.3,250.8
2024-07-07T21:15+02:00,115.7,119.3
2024-07-07T21:30+02:00,21,48.5
2024-07-07T21:45+02:00,4.7,24.9
2024-07-07T22:00+02:00,8,4.3
2024-07-07T22:15+02:00,4.2,0
2024-07-07T22:30+02:00,8.4,0
